PerfID,EmpID,Rating,PerfDate
4980,1093,3,31-Dec-19
4981,1094,2,31-Dec-19
4982,1095,3,31-Dec-19
4983,1096,2,31-Dec-19
4984,1097,3,31-Dec-19
4985,1098,5,31-Dec-19
4986,1101,3,31-Dec-19
4987,1102,4,31-Dec-19
4988,1103,2,31-Dec-19
4989,1104,2,31-Dec-19
4990,1105,3,31-Dec-19
4991,1106,4,31-Dec-19
4992,1107,1,31-Dec-19
4993,1108,4,31-Dec-19
4994,1109,3,31-Dec-19
4995,1110,1,31-Dec-19
4996,1111,4,31-Dec-19
4997,1112,2,31-Dec-19
4998,1113,1,31-Dec-19
4999,1114,3,31-Dec-19
5000,1115,1,31-Dec-19
5001,1116,3,31-Dec-19
5002,1117,2,31-Dec-19
5003,1119,2,31-Dec-19
5004,1121,3,31-Dec-19
5005,1122,3,31-Dec-19
5006,1123,3,31-Dec-19
5007,1124,2,31-Dec-19
5008,1125,2,31-Dec-19
5009,1126,3,31-Dec-19
5010,1127,3,31-Dec-19
5011,1128,3,31-Dec-19
5012,1129,3,31-Dec-19
5013,1130,3,31-Dec-19
5014,1131,3,31-Dec-19
5015,1132,1,31-Dec-19
5016,1133,5,31-Dec-19
5017,1134,3,31-Dec-19
5018,1135,3,31-Dec-19
5019,1136,1,31-Dec-19
5020,1137,5,31-Dec-19
5021,1138,5,31-Dec-19
5022,1140,4,31-Dec-19
5023,1141,1,31-Dec-19
5024,1142,3,31-Dec-19
5025,1143,4,31-Dec-19
5026,1145,3,31-Dec-19
5027,1146,1,31-Dec-19
5028,1147,4,31-Dec-19
5029,1148,3,31-Dec-19
5030,1150,3,31-Dec-19
5031,1151,4,31-Dec-19
5032,1152,3,31-Dec-19
5033,1153,3,31-Dec-19
5034,1154,4,31-Dec-19
5035,1155,3,31-Dec-19
5036,1157,3,31-Dec-19
5037,1158,3,31-Dec-19
5038,1160,3,31-Dec-19
5039,1161,3,31-Dec-19
5040,1162,3,31-Dec-19
5041,1163,4,31-Dec-19
5042,1164,2,31-Dec-19
5043,1165,2,31-Dec-19
5044,1166,3,31-Dec-19
5045,1167,3,31-Dec-19
5046,1169,2,31-Dec-19
5047,1170,1,31-Dec-19
5048,1171,3,31-Dec-19
5049,1172,5,31-Dec-19
5050,1174,3,31-Dec-19
5051,1175,3,31-Dec-19
5052,1177,2,31-Dec-19
5053,1178,5,31-Dec-19
5054,1179,1,31-Dec-19
5055,1180,3,31-Dec-19
5056,1181,2,31-Dec-19
5057,1182,2,31-Dec-19
5058,1183,1,31-Dec-19
5059,1184,2,31-Dec-19
5060,1185,3,31-Dec-19
5061,1186,2,31-Dec-19
5062,1187,1,31-Dec-19
5063,1188,4,31-Dec-19
5064,1189,1,31-Dec-19
5065,1190,1,31-Dec-19
5066,1191,3,31-Dec-19
5067,1192,3,31-Dec-19
5068,1193,3,31-Dec-19
5069,1194,3,31-Dec-19
5070,1195,3,31-Dec-19
5071,1196,2,31-Dec-19
5072,1197,1,31-Dec-19
5073,1199,2,31-Dec-19
5074,1200,3,31-Dec-19
5075,1201,1,31-Dec-19
5076,1202,3,31-Dec-19
5077,1203,3,31-Dec-19
5078,1204,5,31-Dec-19
5079,1205,3,31-Dec-19
5080,1206,5,31-Dec-19
5081,1207,2,31-Dec-19
5082,1208,4,31-Dec-19
5083,1209,2,31-Dec-19
5084,1210,2,31-Dec-19
5085,1211,3,31-Dec-19
5086,1212,1,31-Dec-19
5087,1213,3,31-Dec-19
5088,1214,3,31-Dec-19
5089,1216,5,31-Dec-19
5090,1217,3,31-Dec-19
5091,1218,2,31-Dec-19
5092,1219,2,31-Dec-19
5093,1220,2,31-Dec-19
5094,1221,5,31-Dec-19
5095,1222,5,31-Dec-19
5096,1223,3,31-Dec-19
5097,1224,3,31-Dec-19
5098,1226,3,31-Dec-19
5099,1227,3,31-Dec-19
5100,1228,5,31-Dec-19
5101,1229,2,31-Dec-19
5102,1230,2,31-Dec-19
5103,1231,5,31-Dec-19
5104,1232,1,31-Dec-19
5105,1233,2,31-Dec-19
5106,1234,4,31-Dec-19
5107,1235,5,31-Dec-19
5108,1236,3,31-Dec-19
5109,1237,5,31-Dec-19
5110,1238,4,31-Dec-19
5111,1239,3,31-Dec-19
5112,1240,2,31-Dec-19
5113,1241,2,31-Dec-19
5114,1242,3,31-Dec-19
5115,1243,3,31-Dec-19
5116,1245,4,31-Dec-19
5117,1246,1,31-Dec-19
5118,1247,4,31-Dec-19
5119,1248,4,31-Dec-19
5120,1249,3,31-Dec-19
5121,1250,2,31-Dec-19
5122,1251,5,31-Dec-19
5123,1252,4,31-Dec-19
5124,1253,1,31-Dec-19
5125,1254,4,31-Dec-19
5126,1255,2,31-Dec-19
5127,1256,3,31-Dec-19
5128,1257,3,31-Dec-19
5129,1258,3,31-Dec-19
5130,1259,4,31-Dec-19
5131,1260,4,31-Dec-19
5132,1261,2,31-Dec-19
5133,1262,4,31-Dec-19
5134,1263,2,31-Dec-19
5135,1264,2,31-Dec-19
5136,1265,2,31-Dec-19
5137,1266,3,31-Dec-19
5138,1267,5,31-Dec-19
5139,1268,4,31-Dec-19
5140,1269,5,31-Dec-19
5141,1270,2,31-Dec-19
5142,1271,3,31-Dec-19
5143,1272,1,31-Dec-19
5144,1273,2,31-Dec-19
5145,1274,3,31-Dec-19
5146,1275,2,31-Dec-19
5147,1276,3,31-Dec-19
5148,1277,2,31-Dec-19
5149,1278,5,31-Dec-19
5150,1279,1,31-Dec-19
5151,1280,2,31-Dec-19
5152,1281,3,31-Dec-19
5153,1282,1,31-Dec-19
5154,1315,2,31-Dec-19
5155,2,3,31-Dec-20
5156,4,4,31-Dec-20
5157,6,4,31-Dec-20
5158,8,4,31-Dec-20
5159,10,4,31-Dec-20
5160,11,3,31-Dec-20
5161,12,3,31-Dec-20
5162,13,3,31-Dec-20
5163,14,4,31-Dec-20
5164,15,5,31-Dec-20
5165,16,2,31-Dec-20
5166,17,4,31-Dec-20
5167,18,3,31-Dec-20
5168,19,4,31-Dec-20
5169,20,3,31-Dec-20
5170,21,3,31-Dec-20
5171,22,5,31-Dec-20
5172,23,4,31-Dec-20
5173,24,2,31-Dec-20
5174,25,4,31-Dec-20
5175,26,3,31-Dec-20
5176,27,2,31-Dec-20
5177,28,3,31-Dec-20
5178,29,4,31-Dec-20
5179,30,3,31-Dec-20
5180,32,2,31-Dec-20
5181,33,2,31-Dec-20
5182,34,1,31-Dec-20
5183,35,2,31-Dec-20
5184,36,4,31-Dec-20
5185,37,2,31-Dec-20
5186,38,4,31-Dec-20
5187,39,4,31-Dec-20
5188,41,4,31-Dec-20
5189,44,2,31-Dec-20
5190,45,3,31-Dec-20
5191,46,4,31-Dec-20
5192,47,4,31-Dec-20
5193,48,3,31-Dec-20
5194,50,2,31-Dec-20
5195,51,1,31-Dec-20
5196,54,3,31-Dec-20
5197,55,3,31-Dec-20
5198,56,3,31-Dec-20
5199,57,4,31-Dec-20
5200,58,3,31-Dec-20
5201,59,2,31-Dec-20
5202,60,5,31-Dec-20
5203,62,3,31-Dec-20
5204,64,4,31-Dec-20
5205,65,4,31-Dec-20
5206,66,3,31-Dec-20
5207,67,3,31-Dec-20
5208,68,3,31-Dec-20
5209,69,3,31-Dec-20
5210,70,2,31-Dec-20
5211,72,4,31-Dec-20
5212,74,5,31-Dec-20
5213,75,4,31-Dec-20
5214,77,3,31-Dec-20
5215,78,5,31-Dec-20
5216,79,3,31-Dec-20
5217,80,5,31-Dec-20
5218,81,3,31-Dec-20
5219,83,3,31-Dec-20
5220,84,3,31-Dec-20
5221,85,5,31-Dec-20
5222,86,5,31-Dec-20
5223,87,3,31-Dec-20
5224,88,4,31-Dec-20
5225,89,3,31-Dec-20
5226,90,4,31-Dec-20
5227,91,2,31-Dec-20
5228,92,2,31-Dec-20
5229,93,3,31-Dec-20
5230,94,5,31-Dec-20
5231,96,4,31-Dec-20
5232,97,3,31-Dec-20
5233,98,1,31-Dec-20
5234,99,4,31-Dec-20
5235,100,3,31-Dec-20
5236,101,2,31-Dec-20
5237,102,4,31-Dec-20
5238,104,5,31-Dec-20
5239,105,3,31-Dec-20
5240,106,3,31-Dec-20
5241,107,2,31-Dec-20
5242,108,5,31-Dec-20
5243,109,4,31-Dec-20
5244,110,1,31-Dec-20
5245,111,1,31-Dec-20
5246,112,3,31-Dec-20
5247,113,2,31-Dec-20
5248,114,3,31-Dec-20
5249,115,4,31-Dec-20
5250,116,5,31-Dec-20
5251,118,4,31-Dec-20
5252,119,3,31-Dec-20
5253,121,5,31-Dec-20
5254,122,2,31-Dec-20
5255,123,5,31-Dec-20
5256,125,4,31-Dec-20
5257,127,1,31-Dec-20
5258,128,3,31-Dec-20
5259,129,3,31-Dec-20
5260,130,3,31-Dec-20
5261,131,1,31-Dec-20
5262,134,4,31-Dec-20
5263,135,2,31-Dec-20
5264,136,3,31-Dec-20
5265,137,3,31-Dec-20
5266,139,3,31-Dec-20
5267,143,4,31-Dec-20
5268,144,3,31-Dec-20
5269,145,4,31-Dec-20
5270,146,3,31-Dec-20
5271,148,5,31-Dec-20
5272,149,1,31-Dec-20
5273,150,1,31-Dec-20
5274,151,3,31-Dec-20
5275,152,4,31-Dec-20
5276,154,3,31-Dec-20
5277,155,3,31-Dec-20
5278,156,1,31-Dec-20
5279,157,5,31-Dec-20
5280,159,5,31-Dec-20
5281,160,4,31-Dec-20
5282,161,4,31-Dec-20
5283,162,2,31-Dec-20
5284,163,4,31-Dec-20
5285,166,1,31-Dec-20
5286,168,3,31-Dec-20
5287,169,3,31-Dec-20
5288,170,5,31-Dec-20
5289,171,1,31-Dec-20
5290,172,3,31-Dec-20
5291,174,2,31-Dec-20
5292,176,3,31-Dec-20
5293,177,4,31-Dec-20
5294,179,3,31-Dec-20
5295,180,2,31-Dec-20
5296,181,2,31-Dec-20
5297,182,3,31-Dec-20
5298,185,4,31-Dec-20
5299,186,5,31-Dec-20
5300,187,2,31-Dec-20
5301,188,3,31-Dec-20
5302,189,3,31-Dec-20
5303,191,4,31-Dec-20
5304,192,3,31-Dec-20
5305,193,1,31-Dec-20
5306,194,4,31-Dec-20
5307,195,5,31-Dec-20
5308,196,3,31-Dec-20
5309,197,4,31-Dec-20
5310,198,3,31-Dec-20
5311,200,3,31-Dec-20
5312,203,3,31-Dec-20
5313,204,2,31-Dec-20
5314,205,3,31-Dec-20
5315,206,4,31-Dec-20
5316,208,2,31-Dec-20
5317,209,3,31-Dec-20
5318,212,4,31-Dec-20
5319,213,3,31-Dec-20
5320,216,3,31-Dec-20
5321,218,3,31-Dec-20
5322,219,2,31-Dec-20
5323,220,3,31-Dec-20
5324,221,1,31-Dec-20
5325,222,3,31-Dec-20
5326,223,3,31-Dec-20
5327,224,3,31-Dec-20
5328,225,3,31-Dec-20
5329,227,2,31-Dec-20
5330,229,3,31-Dec-20
5331,230,4,31-Dec-20
5332,231,3,31-Dec-20
5333,232,2,31-Dec-20
5334,235,3,31-Dec-20
5335,236,1,31-Dec-20
5336,237,3,31-Dec-20
5337,238,3,31-Dec-20
5338,239,3,31-Dec-20
5339,240,3,31-Dec-20
5340,241,3,31-Dec-20
5341,242,2,31-Dec-20
5342,243,3,31-Dec-20
5343,244,4,31-Dec-20
5344,245,3,31-Dec-20
5345,246,5,31-Dec-20
5346,247,4,31-Dec-20
5347,248,4,31-Dec-20
5348,249,3,31-Dec-20
5349,251,4,31-Dec-20
5350,252,3,31-Dec-20
5351,253,4,31-Dec-20
5352,255,3,31-Dec-20
5353,256,3,31-Dec-20
5354,258,5,31-Dec-20
5355,259,4,31-Dec-20
5356,260,4,31-Dec-20
5357,261,4,31-Dec-20
5358,262,3,31-Dec-20
5359,263,3,31-Dec-20
5360,264,3,31-Dec-20
5361,265,5,31-Dec-20
5362,267,2,31-Dec-20
5363,268,3,31-Dec-20
5364,269,3,31-Dec-20
5365,270,2,31-Dec-20
5366,271,4,31-Dec-20
5367,272,3,31-Dec-20
5368,274,2,31-Dec-20
5369,276,4,31-Dec-20
5370,277,2,31-Dec-20
5371,278,3,31-Dec-20
5372,279,4,31-Dec-20
5373,280,3,31-Dec-20
5374,281,1,31-Dec-20
5375,282,4,31-Dec-20
5376,283,3,31-Dec-20
5377,284,4,31-Dec-20
5378,286,2,31-Dec-20
5379,287,3,31-Dec-20
5380,288,3,31-Dec-20
5381,289,3,31-Dec-20
5382,291,3,31-Dec-20
5383,292,4,31-Dec-20
5384,294,4,31-Dec-20
5385,295,3,31-Dec-20
5386,296,5,31-Dec-20
5387,297,5,31-Dec-20
5388,298,2,31-Dec-20
5389,299,4,31-Dec-20
5390,302,3,31-Dec-20
5391,304,4,31-Dec-20
5392,305,3,31-Dec-20
5393,306,2,31-Dec-20
5394,307,5,31-Dec-20
5395,308,4,31-Dec-20
5396,310,4,31-Dec-20
5397,312,4,31-Dec-20
5398,313,3,31-Dec-20
5399,315,3,31-Dec-20
5400,316,3,31-Dec-20
5401,317,2,31-Dec-20
5402,318,3,31-Dec-20
5403,319,3,31-Dec-20
5404,320,3,31-Dec-20
5405,323,3,31-Dec-20
5406,324,1,31-Dec-20
5407,325,5,31-Dec-20
5408,326,3,31-Dec-20
5409,327,4,31-Dec-20
5410,329,5,31-Dec-20
5411,330,2,31-Dec-20
5412,331,2,31-Dec-20
5413,332,2,31-Dec-20
5414,333,4,31-Dec-20
5415,334,3,31-Dec-20
5416,335,2,31-Dec-20
5417,336,3,31-Dec-20
5418,337,4,31-Dec-20
5419,338,3,31-Dec-20
5420,339,3,31-Dec-20
5421,340,2,31-Dec-20
5422,341,3,31-Dec-20
5423,342,3,31-Dec-20
5424,343,2,31-Dec-20
5425,344,4,31-Dec-20
5426,345,4,31-Dec-20
5427,346,3,31-Dec-20
5428,347,4,31-Dec-20
5429,349,1,31-Dec-20
5430,352,5,31-Dec-20
5431,354,3,31-Dec-20
5432,355,2,31-Dec-20
5433,356,2,31-Dec-20
5434,357,3,31-Dec-20
5435,359,3,31-Dec-20
5436,360,5,31-Dec-20
5437,362,4,31-Dec-20
5438,363,3,31-Dec-20
5439,364,2,31-Dec-20
5440,365,4,31-Dec-20
5441,366,4,31-Dec-20
5442,367,1,31-Dec-20
5443,368,3,31-Dec-20
5444,369,4,31-Dec-20
5445,371,3,31-Dec-20
5446,372,3,31-Dec-20
5447,374,3,31-Dec-20
5448,375,3,31-Dec-20
5449,376,2,31-Dec-20
5450,377,2,31-Dec-20
5451,378,3,31-Dec-20
5452,379,3,31-Dec-20
5453,380,5,31-Dec-20
5454,381,2,31-Dec-20
5455,382,2,31-Dec-20
5456,383,3,31-Dec-20
5457,384,3,31-Dec-20
5458,385,5,31-Dec-20
5459,386,2,31-Dec-20
5460,388,3,31-Dec-20
5461,389,5,31-Dec-20
5462,390,2,31-Dec-20
5463,391,5,31-Dec-20
5464,392,2,31-Dec-20
5465,393,5,31-Dec-20
5466,394,3,31-Dec-20
5467,395,3,31-Dec-20
5468,396,1,31-Dec-20
5469,397,3,31-Dec-20
5470,398,3,31-Dec-20
5471,399,4,31-Dec-20
5472,400,5,31-Dec-20
5473,402,2,31-Dec-20
5474,403,3,31-Dec-20
5475,404,4,31-Dec-20
5476,405,2,31-Dec-20
5477,406,3,31-Dec-20
5478,407,3,31-Dec-20
5479,408,3,31-Dec-20
5480,410,5,31-Dec-20
5481,411,2,31-Dec-20
5482,412,3,31-Dec-20
5483,413,4,31-Dec-20
5484,415,3,31-Dec-20
5485,416,3,31-Dec-20
5486,417,3,31-Dec-20
5487,418,1,31-Dec-20
5488,419,3,31-Dec-20
5489,421,2,31-Dec-20
5490,423,3,31-Dec-20
5491,424,4,31-Dec-20
5492,425,3,31-Dec-20
5493,427,3,31-Dec-20
5494,428,3,31-Dec-20
5495,429,3,31-Dec-20
5496,430,3,31-Dec-20
5497,431,2,31-Dec-20
5498,432,3,31-Dec-20
5499,433,5,31-Dec-20
5500,434,2,31-Dec-20
5501,435,1,31-Dec-20
5502,436,2,31-Dec-20
5503,437,4,31-Dec-20
5504,438,5,31-Dec-20
5505,439,2,31-Dec-20
5506,442,4,31-Dec-20
5507,443,2,31-Dec-20
5508,444,3,31-Dec-20
5509,445,2,31-Dec-20
5510,446,3,31-Dec-20
5511,447,3,31-Dec-20
5512,448,1,31-Dec-20
5513,449,3,31-Dec-20
5514,450,5,31-Dec-20
5515,451,4,31-Dec-20
5516,452,3,31-Dec-20
5517,453,3,31-Dec-20
5518,454,2,31-Dec-20
5519,455,3,31-Dec-20
5520,456,1,31-Dec-20
5521,458,5,31-Dec-20
5522,460,3,31-Dec-20
5523,462,2,31-Dec-20
5524,464,2,31-Dec-20
5525,465,4,31-Dec-20
5526,466,3,31-Dec-20
5527,467,2,31-Dec-20
5528,468,2,31-Dec-20
5529,469,2,31-Dec-20
5530,470,3,31-Dec-20
5531,471,5,31-Dec-20
5532,472,1,31-Dec-20
5533,473,5,31-Dec-20
5534,474,4,31-Dec-20
5535,475,1,31-Dec-20
5536,476,4,31-Dec-20
5537,478,3,31-Dec-20
5538,479,4,31-Dec-20
5539,480,3,31-Dec-20
5540,483,5,31-Dec-20
5541,484,4,31-Dec-20
5542,485,3,31-Dec-20
5543,487,1,31-Dec-20
5544,490,4,31-Dec-20
5545,491,3,31-Dec-20
5546,492,1,31-Dec-20
5547,493,3,31-Dec-20
5548,494,3,31-Dec-20
5549,496,4,31-Dec-20
5550,497,2,31-Dec-20
5551,498,3,31-Dec-20
5552,499,2,31-Dec-20
5553,501,2,31-Dec-20
5554,504,4,31-Dec-20
5555,505,3,31-Dec-20
5556,506,3,31-Dec-20
5557,507,3,31-Dec-20
5558,508,4,31-Dec-20
5559,509,3,31-Dec-20
5560,510,3,31-Dec-20
5561,511,4,31-Dec-20
5562,512,1,31-Dec-20
5563,515,5,31-Dec-20
5564,516,3,31-Dec-20
5565,517,2,31-Dec-20
5566,518,2,31-Dec-20
5567,519,3,31-Dec-20
5568,520,3,31-Dec-20
5569,521,3,31-Dec-20
5570,522,1,31-Dec-20
5571,523,3,31-Dec-20
5572,524,2,31-Dec-20
5573,526,2,31-Dec-20
5574,527,5,31-Dec-20
5575,528,4,31-Dec-20
5576,529,5,31-Dec-20
5577,530,3,31-Dec-20
5578,532,3,31-Dec-20
5579,533,2,31-Dec-20
5580,534,3,31-Dec-20
5581,535,2,31-Dec-20
5582,536,2,31-Dec-20
5583,537,3,31-Dec-20
5584,538,3,31-Dec-20
5585,539,2,31-Dec-20
5586,540,2,31-Dec-20
5587,541,2,31-Dec-20
5588,542,5,31-Dec-20
5589,543,4,31-Dec-20
5590,544,3,31-Dec-20
5591,545,3,31-Dec-20
5592,546,3,31-Dec-20
5593,547,3,31-Dec-20
5594,548,5,31-Dec-20
5595,549,2,31-Dec-20
5596,550,3,31-Dec-20
5597,551,3,31-Dec-20
5598,552,2,31-Dec-20
5599,553,2,31-Dec-20
5600,554,3,31-Dec-20
5601,555,3,31-Dec-20
5602,556,3,31-Dec-20
5603,558,3,31-Dec-20
5604,559,3,31-Dec-20
5605,560,3,31-Dec-20
5606,561,4,31-Dec-20
5607,562,5,31-Dec-20
5608,565,4,31-Dec-20
5609,566,4,31-Dec-20
5610,567,3,31-Dec-20
5611,568,2,31-Dec-20
5612,569,3,31-Dec-20
5613,570,1,31-Dec-20
5614,572,3,31-Dec-20
5615,574,3,31-Dec-20
5616,575,3,31-Dec-20
5617,576,3,31-Dec-20
5618,577,4,31-Dec-20
5619,578,3,31-Dec-20
5620,579,1,31-Dec-20
5621,581,1,31-Dec-20
5622,583,2,31-Dec-20
5623,584,3,31-Dec-20
5624,585,2,31-Dec-20
5625,586,4,31-Dec-20
5626,588,3,31-Dec-20
5627,589,4,31-Dec-20
5628,590,4,31-Dec-20
5629,591,3,31-Dec-20
5630,593,3,31-Dec-20
5631,594,2,31-Dec-20
5632,595,3,31-Dec-20
5633,596,5,31-Dec-20
5634,597,1,31-Dec-20
5635,598,1,31-Dec-20
5636,600,3,31-Dec-20
5637,601,4,31-Dec-20
5638,602,4,31-Dec-20
5639,604,3,31-Dec-20
5640,605,4,31-Dec-20
5641,606,5,31-Dec-20
5642,607,3,31-Dec-20
5643,610,1,31-Dec-20
5644,611,2,31-Dec-20
5645,612,3,31-Dec-20
5646,613,3,31-Dec-20
5647,614,2,31-Dec-20
5648,615,4,31-Dec-20
5649,616,3,31-Dec-20
5650,617,5,31-Dec-20
5651,618,2,31-Dec-20
5652,619,4,31-Dec-20
5653,622,4,31-Dec-20
5654,623,3,31-Dec-20
5655,627,1,31-Dec-20
5656,629,5,31-Dec-20
5657,632,3,31-Dec-20
5658,633,2,31-Dec-20
5659,634,3,31-Dec-20
5660,635,1,31-Dec-20
5661,636,3,31-Dec-20
5662,638,1,31-Dec-20
5663,639,2,31-Dec-20
5664,640,3,31-Dec-20
5665,642,3,31-Dec-20
5666,643,4,31-Dec-20
5667,644,5,31-Dec-20
5668,645,4,31-Dec-20
5669,646,2,31-Dec-20
5670,651,3,31-Dec-20
5671,652,4,31-Dec-20
5672,653,1,31-Dec-20
5673,654,3,31-Dec-20
5674,655,4,31-Dec-20
5675,656,2,31-Dec-20
5676,657,4,31-Dec-20
5677,658,4,31-Dec-20
5678,659,2,31-Dec-20
5679,660,4,31-Dec-20
5680,661,5,31-Dec-20
5681,664,4,31-Dec-20
5682,667,2,31-Dec-20
5683,668,3,31-Dec-20
5684,669,2,31-Dec-20
5685,670,5,31-Dec-20
5686,672,3,31-Dec-20
5687,673,3,31-Dec-20
5688,675,1,31-Dec-20
5689,677,4,31-Dec-20
5690,678,3,31-Dec-20
5691,679,3,31-Dec-20
5692,680,2,31-Dec-20
5693,681,3,31-Dec-20
5694,682,5,31-Dec-20
5695,683,3,31-Dec-20
5696,684,2,31-Dec-20
5697,685,3,31-Dec-20
5698,686,2,31-Dec-20
5699,688,5,31-Dec-20
5700,689,1,31-Dec-20
5701,690,4,31-Dec-20
5702,691,4,31-Dec-20
5703,693,3,31-Dec-20
5704,694,2,31-Dec-20
5705,695,3,31-Dec-20
5706,696,1,31-Dec-20
5707,698,2,31-Dec-20
5708,699,3,31-Dec-20
5709,700,5,31-Dec-20
5710,702,3,31-Dec-20
5711,703,3,31-Dec-20
5712,704,4,31-Dec-20
5713,705,2,31-Dec-20
5714,709,1,31-Dec-20
5715,711,3,31-Dec-20
5716,712,3,31-Dec-20
5717,713,5,31-Dec-20
5718,714,3,31-Dec-20
5719,715,5,31-Dec-20
5720,716,4,31-Dec-20
5721,717,3,31-Dec-20
5722,718,5,31-Dec-20
5723,719,4,31-Dec-20
5724,720,2,31-Dec-20
5725,723,5,31-Dec-20
5726,724,2,31-Dec-20
5727,725,4,31-Dec-20
5728,726,2,31-Dec-20
5729,727,1,31-Dec-20
5730,728,2,31-Dec-20
5731,729,1,31-Dec-20
5732,730,1,31-Dec-20
5733,731,4,31-Dec-20
5734,732,4,31-Dec-20
5735,735,5,31-Dec-20
5736,736,3,31-Dec-20
5737,737,4,31-Dec-20
5738,738,3,31-Dec-20
5739,739,3,31-Dec-20
5740,740,2,31-Dec-20
5741,741,2,31-Dec-20
5742,742,3,31-Dec-20
5743,743,3,31-Dec-20
5744,744,3,31-Dec-20
5745,745,2,31-Dec-20
5746,746,3,31-Dec-20
5747,747,4,31-Dec-20
5748,749,2,31-Dec-20
5749,750,4,31-Dec-20
5750,751,3,31-Dec-20
5751,752,3,31-Dec-20
5752,753,3,31-Dec-20
5753,754,1,31-Dec-20
5754,755,2,31-Dec-20
5755,757,4,31-Dec-20
5756,758,4,31-Dec-20
5757,759,3,31-Dec-20
5758,760,3,31-Dec-20
5759,761,1,31-Dec-20
5760,762,5,31-Dec-20
5761,763,2,31-Dec-20
5762,764,1,31-Dec-20
5763,765,3,31-Dec-20
5764,767,3,31-Dec-20
5765,768,3,31-Dec-20
5766,772,5,31-Dec-20
5767,773,5,31-Dec-20
5768,774,2,31-Dec-20
5769,776,3,31-Dec-20
5770,777,2,31-Dec-20
5771,778,3,31-Dec-20
5772,784,4,31-Dec-20
5773,785,4,31-Dec-20
5774,788,3,31-Dec-20
5775,789,4,31-Dec-20
5776,791,3,31-Dec-20
5777,792,5,31-Dec-20
5778,793,2,31-Dec-20
5779,795,2,31-Dec-20
5780,796,4,31-Dec-20
5781,797,5,31-Dec-20
5782,798,4,31-Dec-20
5783,800,2,31-Dec-20
5784,801,3,31-Dec-20
5785,803,3,31-Dec-20
5786,806,3,31-Dec-20
5787,807,3,31-Dec-20
5788,808,2,31-Dec-20
5789,809,3,31-Dec-20
5790,810,1,31-Dec-20
5791,812,3,31-Dec-20
5792,813,3,31-Dec-20
5793,815,3,31-Dec-20
5794,816,3,31-Dec-20
5795,817,5,31-Dec-20
5796,818,5,31-Dec-20
5797,819,3,31-Dec-20
5798,820,3,31-Dec-20
5799,821,3,31-Dec-20
5800,824,3,31-Dec-20
5801,825,5,31-Dec-20
5802,826,4,31-Dec-20
5803,827,3,31-Dec-20
5804,828,3,31-Dec-20
5805,829,3,31-Dec-20
5806,831,1,31-Dec-20
5807,832,3,31-Dec-20
5808,833,2,31-Dec-20
5809,836,3,31-Dec-20
5810,838,3,31-Dec-20
5811,840,3,31-Dec-20
5812,841,3,31-Dec-20
5813,842,3,31-Dec-20
5814,843,2,31-Dec-20
5815,844,3,31-Dec-20
5816,846,5,31-Dec-20
5817,847,4,31-Dec-20
5818,848,3,31-Dec-20
5819,849,1,31-Dec-20
5820,850,3,31-Dec-20
5821,851,4,31-Dec-20
5822,852,1,31-Dec-20
5823,853,5,31-Dec-20
5824,856,4,31-Dec-20
5825,857,3,31-Dec-20
5826,859,3,31-Dec-20
5827,860,5,31-Dec-20
5828,861,2,31-Dec-20
5829,864,4,31-Dec-20
5830,865,2,31-Dec-20
5831,866,5,31-Dec-20
5832,867,3,31-Dec-20
5833,868,2,31-Dec-20
5834,869,3,31-Dec-20
5835,870,1,31-Dec-20
5836,871,3,31-Dec-20
5837,873,4,31-Dec-20
5838,874,3,31-Dec-20
5839,875,4,31-Dec-20
5840,876,4,31-Dec-20
5841,877,1,31-Dec-20
5842,878,5,31-Dec-20
5843,879,3,31-Dec-20
5844,880,2,31-Dec-20
5845,881,1,31-Dec-20
5846,883,3,31-Dec-20
5847,884,2,31-Dec-20
5848,885,2,31-Dec-20
5849,886,5,31-Dec-20
5850,887,3,31-Dec-20
5851,888,3,31-Dec-20
5852,889,1,31-Dec-20
5853,890,3,31-Dec-20
5854,891,3,31-Dec-20
5855,892,4,31-Dec-20
5856,893,1,31-Dec-20
5857,894,1,31-Dec-20
5858,895,1,31-Dec-20
5859,896,1,31-Dec-20
5860,897,3,31-Dec-20
5861,898,4,31-Dec-20
5862,899,3,31-Dec-20
5863,900,2,31-Dec-20
5864,901,2,31-Dec-20
5865,902,3,31-Dec-20
5866,903,3,31-Dec-20
5867,904,3,31-Dec-20
5868,905,1,31-Dec-20
5869,906,3,31-Dec-20
5870,907,2,31-Dec-20
5871,908,4,31-Dec-20
5872,911,5,31-Dec-20
5873,912,3,31-Dec-20
5874,913,4,31-Dec-20
5875,914,3,31-Dec-20
5876,915,1,31-Dec-20
5877,916,3,31-Dec-20
5878,918,2,31-Dec-20
5879,919,3,31-Dec-20
5880,920,3,31-Dec-20
5881,921,1,31-Dec-20
5882,922,3,31-Dec-20
5883,923,4,31-Dec-20
5884,924,4,31-Dec-20
5885,925,4,31-Dec-20
5886,926,4,31-Dec-20
5887,927,2,31-Dec-20
5888,928,3,31-Dec-20
5889,929,5,31-Dec-20
5890,930,2,31-Dec-20
5891,931,3,31-Dec-20
5892,932,3,31-Dec-20
5893,934,4,31-Dec-20
5894,935,3,31-Dec-20
5895,936,3,31-Dec-20
5896,938,4,31-Dec-20
5897,939,4,31-Dec-20
5898,941,3,31-Dec-20
5899,942,3,31-Dec-20
